feature,importance
imports_622,13.371466636657715
imports_1248,13.359085083007812
imports_285,13.33993148803711
imports_811,13.294672012329102
imports_997,13.288115501403809
section_87,13.278403282165527
imports_432,13.248584747314453
imports_282,13.202139854431152
imports_1203,13.17892074584961
imports_789,13.178504943847656
imports_505,13.081442832946777
section_182,13.02016544342041
section_57,13.010223388671875
imports_403,12.939712524414062
imports_494,12.927329063415527
section_109,12.926005363464355
imports_374,12.919189453125
byteentropy_119,12.918615341186523
imports_825,12.842199325561523
imports_437,12.838790893554688
imports_1138,12.816555976867676
section_24,12.776368141174316
section_65,12.770746231079102
imports_852,12.72981071472168
section_45,12.722084999084473
imports_769,12.719472885131836
imports_501,12.680338859558105
imports_500,12.675840377807617
imports_686,12.66462230682373
imports_459,12.635751724243164
section_59,12.614445686340332
imports_639,12.593826293945312
section_119,12.582696914672852
section_155,12.581650733947754
byteentropy_113,12.523760795593262
strings_2,12.511397361755371
section_60,12.500078201293945
imports_456,12.490758895874023
section_19,12.467779159545898
imports_601,12.46661376953125
imports_1257,12.451138496398926
imports_662,12.44450855255127
histogram_232,12.437095642089844
imports_706,12.434120178222656
imports_946,12.398911476135254
strings_1,12.382481575012207
imports_1118,12.354382514953613
imports_885,12.350506782531738
imports_418,12.339683532714844
byteentropy_237,12.304326057434082
imports_880,12.294951438903809
imports_805,12.289864540100098
histogram_196,12.260334968566895
histogram_112,12.238040924072266
imports_1053,12.217225074768066
imports_1033,12.19591236114502
section_13,12.175980567932129
imports_336,12.148236274719238
strings_0,12.145790100097656
imports_750,12.133384704589844
imports_859,12.092146873474121
imports_1199,12.021387100219727
imports_798,12.006818771362305
section_124,11.993196487426758
imports_566,11.988122940063477
histogram_88,11.923901557922363
imports_602,11.891987800598145
section_110,11.88140869140625
imports_933,11.850923538208008
imports_557,11.837265014648438
imports_1263,11.807761192321777
imports_260,11.803272247314453
imports_1031,11.782745361328125
imports_813,11.738601684570312
imports_512,11.717606544494629
imports_324,11.699640274047852
imports_935,11.647756576538086
datadirectories_11,11.632619857788086
section_127,11.587477684020996
section_252,11.560382843017578
imports_1243,11.545336723327637
section_84,11.489686965942383
imports_106,11.478078842163086
imports_1240,11.466931343078613
section_205,11.438054084777832
imports_357,11.435624122619629
imports_791,11.42153263092041
histogram_228,11.402571678161621
histogram_57,11.361615180969238
imports_383,11.325358390808105
imports_1127,11.312756538391113
general_5,11.267000198364258
section_136,11.246603012084961
imports_342,11.229607582092285
imports_265,11.217035293579102
imports_624,11.208381652832031
histogram_222,11.162638664245605
imports_25,11.129518508911133
imports_43,11.051414489746094
imports_353,11.044358253479004
histogram_211,11.021841049194336
histogram_195,11.004307746887207
imports_1206,10.942657470703125
imports_427,10.938232421875
header_52,10.9364652633667
imports_545,10.91453742980957
section_28,10.908801078796387
byteentropy_246,10.889284133911133
imports_1097,10.823253631591797
histogram_105,10.810385704040527
imports_288,10.798233032226562
imports_889,10.794319152832031
histogram_53,10.792925834655762
imports_453,10.770427703857422
imports_814,10.762502670288086
imports_855,10.738199234008789
section_177,10.735148429870605
imports_802,10.717416763305664
datadirectories_23,10.701935768127441
byteentropy_238,10.690122604370117
imports_1042,10.687875747680664
imports_455,10.67136287689209
imports_1006,10.590447425842285
imports_373,10.586753845214844
imports_703,10.57507610321045
byteentropy_209,10.533023834228516
imports_1155,10.514644622802734
imports_629,10.500340461730957
imports_1067,10.4619779586792
imports_748,10.446359634399414
imports_52,10.440202713012695
imports_448,10.418756484985352
imports_620,10.412276268005371
imports_62,10.401947021484375
imports_169,10.388227462768555
imports_1086,10.369179725646973
imports_682,10.367780685424805
imports_970,10.354792594909668
imports_982,10.354557037353516
exports_37,10.305240631103516
byteentropy_72,10.304158210754395
byteentropy_230,10.300899505615234
imports_413,10.284608840942383
section_52,10.274168014526367
imports_1211,10.247660636901855
imports_1102,10.246013641357422
imports_985,10.232725143432617
byteentropy_126,10.230871200561523
imports_666,10.202434539794922
histogram_128,10.181106567382812
imports_697,10.148760795593262
section_128,10.09228229522705
imports_1233,10.089422225952148
imports_553,10.036924362182617
imports_1259,10.018157958984375
histogram_185,9.986328125
datadirectories_19,9.964249610900879
imports_698,9.957050323486328
section_9,9.91176986694336
imports_921,9.888789176940918
imports_359,9.883614540100098
imports_1229,9.876420021057129
imports_1083,9.847087860107422
imports_275,9.833663940429688
imports_1074,9.820109367370605
section_56,9.815374374389648
imports_447,9.763937950134277
byteentropy_128,9.758298873901367
imports_280,9.752312660217285
imports_610,9.733736038208008
histogram_0,9.717129707336426
imports_1124,9.70573616027832
imports_770,9.697933197021484
imports_93,9.694771766662598
histogram_135,9.688569068908691
histogram_181,9.688447952270508
imports_649,9.685576438903809
imports_612,9.681183815002441
imports_290,9.673930168151855
imports_1202,9.625048637390137
histogram_178,9.623333930969238
histogram_51,9.616986274719238
exports_2,9.594110488891602
imports_4,9.531858444213867
histogram_253,9.500846862792969
imports_328,9.493847846984863
imports_170,9.479340553283691
imports_386,9.447080612182617
histogram_137,9.419583320617676
imports_493,9.397551536560059
imports_1217,9.397262573242188
histogram_153,9.356008529663086
imports_957,9.334647178649902
general_6,9.309165954589844
imports_341,9.298089027404785
imports_268,9.277518272399902
imports_613,9.230184555053711
byteentropy_239,9.221047401428223
imports_29,9.207202911376953
histogram_31,9.18372631072998
imports_284,9.178949356079102
imports_1014,9.177396774291992
imports_1205,9.17115306854248
imports_1027,9.155957221984863
section_115,9.155190467834473
imports_388,9.112617492675781
imports_817,9.107563972473145
imports_469,9.079319953918457
imports_503,9.074705123901367
imports_354,9.051365852355957
imports_826,9.047545433044434
section_105,9.046175003051758
imports_1130,9.010758399963379
imports_349,9.009936332702637
datadirectories_18,8.967398643493652
imports_449,8.937263488769531
imports_594,8.935585975646973
imports_687,8.929488182067871
histogram_110,8.927013397216797
imports_724,8.924485206604004
histogram_24,8.918574333190918
imports_1148,8.89644718170166
imports_1147,8.895235061645508
imports_848,8.88840389251709
imports_1276,8.882814407348633
imports_895,8.874695777893066
imports_1119,8.858787536621094
imports_866,8.854349136352539
histogram_46,8.850847244262695
imports_1188,8.848509788513184
imports_293,8.845154762268066
imports_1013,8.841463088989258
imports_608,8.818679809570312
section_129,8.818641662597656
imports_1139,8.81859016418457
imports_425,8.80848503112793
byteentropy_177,8.804384231567383
imports_765,8.78425121307373
histogram_2,8.7824125289917
imports_1265,8.779218673706055
imports_287,8.762043952941895
byteentropy_135,8.750777244567871
imports_255,8.721112251281738
histogram_56,8.719581604003906
byteentropy_95,8.70142936706543
section_107,8.677802085876465
histogram_3,8.662422180175781
imports_731,8.657389640808105
imports_1048,8.605596542358398
imports_1026,8.605090141296387
imports_873,8.601926803588867
histogram_247,8.582084655761719
histogram_140,8.573358535766602
imports_958,8.565430641174316
header_58,8.550593376159668
byteentropy_188,8.521103858947754
imports_721,8.507831573486328
histogram_6,8.50710678100586
histogram_7,8.464787483215332
imports_696,8.452730178833008
histogram_194,8.448491096496582
imports_1255,8.44611644744873
imports_487,8.44456672668457
imports_636,8.414535522460938
imports_369,8.355940818786621
imports_389,8.322460174560547
histogram_251,8.29258918762207
imports_915,8.287507057189941
section_8,8.282496452331543
imports_846,8.278495788574219
imports_1231,8.243255615234375
imports_348,8.23243522644043
imports_506,8.213695526123047
imports_569,8.197676658630371
imports_1174,8.195630073547363
histogram_64,8.171592712402344
byteentropy_6,8.12788200378418
imports_289,8.115707397460938
imports_366,8.113512992858887
imports_263,8.104175567626953
byteentropy_79,8.068669319152832
imports_1183,8.066666603088379
imports_305,8.058672904968262
imports_955,8.050690650939941
imports_533,8.040660858154297
imports_436,8.019125938415527
imports_347,8.013761520385742
imports_480,7.979535102844238
imports_845,7.962095260620117
histogram_27,7.959631443023682
imports_977,7.939048767089844
imports_531,7.9372711181640625
imports_621,7.9077534675598145
imports_851,7.907645225524902
byteentropy_146,7.899348258972168
byteentropy_12,7.8818817138671875
imports_1051,7.86140251159668
imports_865,7.840516567230225
histogram_133,7.759617328643799
imports_96,7.756917953491211
section_111,7.75178861618042
section_55,7.736118316650391
imports_892,7.726816654205322
byteentropy_38,7.721958637237549
imports_623,7.714245796203613
histogram_236,7.7046003341674805
byteentropy_78,7.693362236022949
imports_1226,7.67305326461792
byteentropy_159,7.588959693908691
imports_1216,7.579803943634033
imports_746,7.57082986831665
histogram_139,7.5702619552612305
imports_1142,7.55010986328125
imports_1066,7.530093669891357
imports_634,7.528327465057373
imports_929,7.514222621917725
imports_812,7.490877628326416
general_8,7.4865899085998535
imports_1109,7.479926109313965
histogram_226,7.475829601287842
histogram_63,7.4740214347839355
byteentropy_144,7.473267555236816
imports_340,7.4334259033203125
imports_641,7.432186126708984
imports_631,7.375329971313477
histogram_37,7.3618364334106445
imports_879,7.359729766845703
imports_407,7.357832908630371
imports_837,7.3551483154296875
imports_857,7.353736400604248
byteentropy_227,7.352105140686035
histogram_115,7.319828510284424
histogram_87,7.295502185821533
imports_271,7.287749767303467
imports_640,7.27567720413208
histogram_66,7.264402866363525
histogram_76,7.257350921630859
imports_1249,7.254025459289551
byteentropy_184,7.246399879455566
imports_310,7.243943691253662
byteentropy_4,7.241955280303955
imports_316,7.241367340087891
histogram_134,7.213322162628174
imports_1179,7.205489158630371
byteentropy_115,7.200050354003906
imports_283,7.191286563873291
byteentropy_243,7.188543796539307
byteentropy_13,7.186227321624756
section_213,7.179891586303711
imports_485,7.175055027008057
imports_261,7.165146827697754
byteentropy_50,7.145974159240723
imports_869,7.1453375816345215
imports_1230,7.130127906799316
imports_959,7.124914169311523
imports_570,7.116663932800293
imports_711,7.109083652496338
imports_296,7.098138332366943
byteentropy_150,7.070443153381348
histogram_144,7.065366744995117
histogram_14,7.059145927429199
byteentropy_176,7.053020000457764
imports_246,7.049561977386475
imports_1090,7.004520416259766
histogram_47,6.940327167510986
imports_1030,6.94022274017334
histogram_189,6.934364318847656
byteentropy_54,6.926112651824951
histogram_83,6.917911052703857
section_198,6.907886981964111
imports_1191,6.907712936401367
section_102,6.8890814781188965
histogram_173,6.882755279541016
imports_1023,6.869194030761719
byteentropy_9,6.829226970672607
imports_903,6.826035022735596
imports_788,6.798221111297607
histogram_221,6.787486553192139
histogram_126,6.776394844055176
imports_1112,6.776299953460693
histogram_141,6.772802352905273
header_19,6.758335113525391
histogram_111,6.743460178375244
imports_806,6.729634761810303
byteentropy_186,6.726625919342041
imports_125,6.710300922393799
byteentropy_101,6.705850601196289
histogram_213,6.703601360321045
imports_767,6.693491458892822
imports_1228,6.691931247711182
imports_941,6.678253173828125
imports_537,6.6734418869018555
histogram_38,6.660648822784424
byteentropy_208,6.6582465171813965
byteentropy_45,6.646824836730957
byteentropy_147,6.642633438110352
histogram_35,6.632970809936523
imports_1154,6.619190216064453
imports_925,6.607794284820557
histogram_81,6.601037979125977
byteentropy_32,6.597023010253906
byteentropy_207,6.594607353210449
imports_489,6.569762706756592
histogram_142,6.55712890625
histogram_19,6.542116641998291
imports_1062,6.517978668212891
section_7,6.506852626800537
imports_651,6.47528076171875
imports_695,6.467331409454346
imports_1105,6.461765289306641
imports_1158,6.458352088928223
histogram_101,6.455155372619629
imports_978,6.452574729919434
histogram_104,6.441507339477539
section_32,6.440401077270508
imports_286,6.429845333099365
imports_705,6.423312187194824
imports_364,6.422494411468506
histogram_127,6.405580043792725
histogram_182,6.39199161529541
imports_708,6.367061614990234
histogram_237,6.357471942901611
imports_1278,6.35001802444458
histogram_231,6.3461480140686035
imports_462,6.34232759475708
byteentropy_170,6.337610721588135
byteentropy_57,6.334615707397461
imports_884,6.320043087005615
imports_838,6.313286781311035
imports_1044,6.302265167236328
imports_378,6.29764461517334
byteentropy_108,6.29013204574585
imports_749,6.274805068969727
histogram_254,6.272056579589844
imports_412,6.26751708984375
histogram_58,6.26253080368042
byteentropy_136,6.259782791137695
histogram_85,6.2361578941345215
byteentropy_220,6.230045795440674
imports_465,6.2114481925964355
byteentropy_129,6.190560817718506
imports_411,6.1893205642700195
histogram_91,6.188864707946777
imports_863,6.1874871253967285
histogram_94,6.1872124671936035
histogram_175,6.185696601867676
histogram_177,6.182842254638672
imports_1111,6.178439617156982
histogram_252,6.1771697998046875
histogram_117,6.16182279586792
imports_1072,6.142341613769531
imports_1116,6.133530616760254
imports_714,6.129363536834717
imports_950,6.125207424163818
imports_853,6.113094806671143
imports_909,6.11128568649292
imports_799,6.105388164520264
histogram_116,6.0817670822143555
section_58,6.076451778411865
imports_609,6.073965549468994
exports_65,6.073398113250732
imports_390,6.064296245574951
imports_332,6.0630035400390625
imports_318,6.057491302490234
histogram_48,6.049546241760254
imports_269,6.047553539276123
imports_315,6.024353504180908
histogram_210,6.018915176391602
byteentropy_191,6.0188446044921875
byteentropy_234,6.004729270935059
imports_466,5.999152660369873
byteentropy_114,5.995906352996826
section_6,5.990303039550781
imports_1126,5.9873046875
histogram_225,5.977193355560303
byteentropy_52,5.97404146194458
histogram_5,5.973542213439941
imports_1221,5.9727253913879395
histogram_93,5.972227573394775
imports_864,5.970417022705078
imports_1170,5.964507579803467
imports_974,5.954665184020996
imports_200,5.9477081298828125
histogram_74,5.939042091369629
imports_1225,5.936746120452881
imports_264,5.918724536895752
imports_1068,5.885017395019531
imports_483,5.8794684410095215
imports_355,5.876919746398926
histogram_12,5.874389171600342
histogram_138,5.8657121658325195
byteentropy_201,5.860875606536865
imports_1152,5.849575996398926
imports_552,5.845134258270264
byteentropy_124,5.831547260284424
histogram_16,5.827023506164551
imports_822,5.8204498291015625
imports_730,5.8187336921691895
imports_1261,5.817893028259277
histogram_61,5.801941871643066
imports_534,5.7807183265686035
histogram_184,5.767703533172607
histogram_17,5.754426956176758
histogram_193,5.7526726722717285
imports_295,5.747647285461426
imports_718,5.739939212799072
imports_1173,5.722793102264404
imports_103,5.721145153045654
imports_1200,5.695831298828125
histogram_44,5.685597896575928
histogram_70,5.681741714477539
imports_842,5.667881965637207
imports_433,5.627680778503418
histogram_29,5.620823860168457
imports_691,5.6162109375
imports_1070,5.608496189117432
imports_953,5.598081588745117
imports_333,5.593996047973633
